0.000000 0.111643 -0.050590 -0.186658
0.001000 0.113920 -0.060141 -0.180532
0.002000 0.108033 -0.042738 -0.158561
0.003000 0.096399 -0.036711 -0.138894
0.004000 0.085918 -0.014900 -0.107398
0.005000 0.041138 -0.004925 -0.062624
0.006000 0.005806 -0.008246 -0.034833
0.007000 -0.029542 -0.042336 -0.017707
0.008000 -0.074662 -0.060428 0.001443
0.009000 -0.094505 -0.040045 0.036834
0.010000 -0.065021 -0.013660 0.041669
0.011000 -0.066311 -0.018340 0.039561
0.012000 -0.056553 -0.018075 0.023563
0.013000 -0.026867 -0.006295 -0.001423
0.014000 -0.010090 -0.022356 -0.037459
0.015000 0.057704 -0.028314 -0.095639
0.016000 0.086069 -0.040561 -0.138179
0.017000 0.093472 -0.039527 -0.142343
0.018000 0.094846 -0.048326 -0.162690
0.019000 0.137812 -0.045687 -0.192458
0.020000 0.150438 -0.028486 -0.181155
0.021000 0.142362 -0.045761 -0.190428
0.022000 0.120011 -0.049287 -0.175383
0.023000 0.095369 -0.050908 -0.157828
0.024000 0.080291 -0.035856 -0.129273
0.025000 0.054932 -0.020307 -0.089489
0.026000 0.020253 -0.029393 -0.064297
0.027000 -0.027330 -0.048112 -0.028863
0.028000 -0.026240 -0.019247 -0.002492
0.029000 -0.057798 -0.021979 0.029756
0.030000 -0.096253 -0.054275 0.040749
0.031000 -0.106354 -0.043989 0.052918
0.032000 -0.102885 -0.058646 0.032859
0.033000 -0.067400 -0.041045 0.001388
0.034000 -0.043739 -0.040940 -0.023942
0.035000 -0.012269 -0.053698 -0.056548
0.036000 -0.002788 -0.063578 -0.078453
0.037000 0.027423 -0.061100 -0.100085
0.038000 0.068057 -0.048630 -0.119460
0.039000 0.077324 -0.053086 -0.151357
0.040000 0.103374 -0.029387 -0.149827
0.041000 0.118211 -0.047558 -0.188149
0.042000 0.103693 -0.056570 -0.165712
0.043000 0.096059 -0.050155 -0.146440
0.044000 0.138175 0.016585 -0.134742
0.045000 0.157321 0.063736 -0.096002
0.046000 0.114958 0.066383 -0.055900
0.047000 0.060879 0.046375 -0.025969
0.048000 0.015432 0.031290 0.006472
0.049000 -0.006562 0.030350 0.030459
0.050000 -0.012150 0.029013 0.030084
0.051000 -0.031122 0.034175 0.055578
0.052000 -0.027080 0.020398 0.038130
0.053000 -0.045365 -0.005824 0.024704
0.054000 -0.067202 -0.049458 -0.005333
0.055000 -0.064986 -0.090922 -0.045606
0.056000 -0.054646 -0.087011 -0.056930
0.057000 -0.025596 -0.077966 -0.073104
0.058000 0.036580 -0.061408 -0.113612
0.059000 0.083067 -0.041566 -0.131410
0.060000 0.109706 -0.010953 -0.131279
0.061000 0.132821 0.000380 -0.151564
0.062000 0.129208 0.001885 -0.145534
0.063000 0.106024 0.022025 -0.115112
0.064000 0.108838 0.049016 -0.078485
0.065000 0.075784 0.061268 -0.031259
0.066000 0.058138 0.067689 0.000897
0.067000 0.017508 0.042901 0.019692
0.068000 -0.009636 0.036395 0.054226
0.069000 -0.060458 0.037590 0.083787
0.070000 -0.054887 0.052386 0.085918
0.071000 -0.046660 0.082730 0.111514
0.072000 -0.035865 0.086486 0.105409
0.073000 -0.022430 0.081255 0.099276
0.074000 -0.021648 0.042134 0.051031
0.075000 -0.002584 0.017662 0.007234
0.076000 0.016972 0.003502 -0.030497
0.077000 0.005233 -0.025160 -0.047574
0.078000 0.003735 -0.047348 -0.066795
0.079000 0.034903 -0.042835 -0.080847
0.080000 0.070613 -0.010541 -0.094366
0.081000 0.079700 -0.023929 -0.110656
0.082000 0.067017 -0.013073 -0.094382
0.083000 0.101951 0.032672 -0.080972
0.084000 0.104014 0.069970 -0.047622
0.085000 0.092544 0.106700 -0.002241
0.086000 0.075368 0.119805 0.034248
0.087000 0.031680 0.100565 0.059737
0.088000 -0.007698 0.082536 0.095700
0.089000 -0.038617 0.070223 0.100524
0.090000 -0.043440 0.080262 0.104241
0.091000 -0.046100 0.097688 0.129680
0.092000 -0.059228 0.074379 0.107287
0.093000 -0.057713 0.056330 0.108276
0.094000 -0.064022 0.033250 0.093222
0.095000 -0.023038 0.042102 0.055055
0.096000 0.052673 0.086749 0.011844
0.097000 0.060391 0.070374 -0.014886
0.098000 0.077326 0.065204 -0.024761
0.099000 0.095781 0.044192 -0.062097
0.100000 0.120996 0.063676 -0.073809
0.101000 0.135236 0.049763 -0.113402
0.102000 0.123964 0.044555 -0.099268
0.103000 0.101325 0.043831 -0.065431
0.104000 0.114826 0.075164 -0.050217
0.105000 0.094122 0.093258 -0.011232
0.106000 0.081554 0.105794 0.012780
0.107000 0.038041 0.091074 0.032319
0.108000 0.010107 0.092835 0.072410
0.109000 0.004141 0.104472 0.101728
0.110000 -0.016886 0.082756 0.094241
0.111000 -0.042801 0.069053 0.106773
0.112000 -0.028513 0.076100 0.080636
0.113000 0.016136 0.105851 0.068166
0.114000 0.037594 0.102803 0.055752
0.115000 0.051359 0.066816 0.007496
0.116000 0.023843 0.013633 -0.023522
0.117000 0.048053 0.019704 -0.048991
0.118000 0.088199 0.021247 -0.081707
0.119000 0.132554 0.011343 -0.136076
0.120000 0.140704 -0.019050 -0.163902
0.121000 0.098074 -0.051175 -0.175937
0.122000 0.094030 -0.042977 -0.143396
0.123000 0.090902 -0.031026 -0.131085
0.124000 0.084316 -0.010752 -0.115706
0.125000 0.069670 0.015140 -0.077528
0.126000 0.082528 0.045842 -0.046190
0.127000 0.091620 0.065452 -0.040103
0.128000 0.061927 0.074221 -0.012923
0.129000 0.054469 0.095280 0.025141
0.130000 0.085049 0.112994 0.014974
0.131000 0.081353 0.113679 0.011367
0.132000 0.090843 0.110676 0.002907
0.133000 0.058306 0.068291 0.003923
0.134000 0.050764 0.037781 -0.024397
0.135000 0.074716 0.022471 -0.070435
0.136000 0.053985 -0.019257 -0.086187
0.137000 0.040671 -0.069361 -0.119556
0.138000 0.064469 -0.064381 -0.147728
0.139000 0.091711 -0.071573 -0.176446
0.140000 0.073701 -0.084390 -0.176031
0.141000 0.079867 -0.081386 -0.185638
0.142000 0.104003 -0.045133 -0.170031
0.143000 0.129713 -0.014866 -0.159668
0.144000 0.112959 0.001501 -0.114100
0.145000 0.079505 0.001707 -0.074599
0.146000 0.092216 0.044563 -0.060669
0.147000 0.069169 0.061051 -0.023970
0.148000 0.035310 0.071553 0.027465
0.149000 0.028578 0.104029 0.070783
0.150000 -0.007539 0.068837 0.068015
0.151000 -0.050724 0.030905 0.065028
0.152000 -0.044795 0.015831 0.038877
0.153000 -0.020329 -0.001119 0.013040
0.154000 -0.001774 0.001370 -0.018850
0.155000 0.033312 -0.017293 -0.073528
0.156000 0.049825 -0.032355 -0.092954
0.157000 0.051160 -0.048368 -0.111560
0.158000 0.059346 -0.067827 -0.134311
0.159000 0.079216 -0.073755 -0.160655
0.160000 0.117829 -0.022901 -0.167758
0.161000 0.130919 -0.023776 -0.163473
0.162000 0.130299 -0.009140 -0.144347
0.163000 0.104904 -0.016662 -0.135132
0.164000 0.092300 -0.005447 -0.113004
0.165000 0.076885 0.013448 -0.075116
0.166000 0.068548 0.003036 -0.060728
0.167000 0.043571 0.012326 -0.042010
0.168000 0.017617 0.026418 -0.016578
0.169000 -0.038336 0.001509 0.027799
0.170000 -0.051461 -0.013619 0.034705
0.171000 -0.071089 -0.018783 0.040076
0.172000 -0.049291 -0.009121 0.015608
0.173000 -0.039279 -0.022715 0.000023
0.174000 -0.020067 -0.017053 -0.014260
0.175000 -0.006143 -0.036891 -0.046671
0.176000 0.004309 -0.053373 -0.065239
0.177000 0.035134 -0.046515 -0.098279
0.178000 0.054649 -0.063232 -0.140001
0.179000 0.078234 -0.079562 -0.164905
0.180000 0.083825 -0.081897 -0.169897
0.181000 0.111515 -0.068364 -0.191813
0.182000 0.114992 -0.045881 -0.181448
0.183000 0.097711 -0.038349 -0.148304
0.184000 0.111081 -0.018228 -0.137675
0.185000 0.107918 0.018108 -0.101495
0.186000 0.091912 0.023950 -0.087792
0.187000 0.065637 0.023926 -0.053839
0.188000 0.029187 0.012695 -0.013014
0.189000 0.006619 0.019371 0.004284
0.190000 -0.004899 0.016566 -0.003614
0.191000 -0.040395 -0.006610 0.020540
0.192000 -0.050619 -0.029717 0.010126
0.193000 -0.043160 -0.052932 -0.017035
0.194000 -0.041508 -0.074527 -0.046723
0.195000 -0.030431 -0.091299 -0.085212
0.196000 0.001686 -0.094979 -0.115526
0.197000 0.026420 -0.112003 -0.137420
0.198000 0.029646 -0.124289 -0.159721
0.199000 0.047851 -0.124721 -0.193511
0.200000 0.089881 -0.093129 -0.205334
0.201000 0.128446 -0.078254 -0.216309
0.202000 0.098582 -0.087203 -0.196228
0.203000 0.082404 -0.085616 -0.183408
0.204000 0.074407 -0.067255 -0.159880
0.205000 0.087763 -0.012910 -0.114032
0.206000 0.079464 0.010967 -0.076572
0.207000 0.047453 0.018600 -0.039181
0.208000 0.030433 0.003028 -0.037141
0.209000 -0.001378 -0.013001 -0.031692
0.210000 -0.038525 -0.032549 -0.016522
0.211000 -0.047831 -0.036069 0.018530
0.212000 -0.057837 -0.045673 0.012406
0.213000 -0.024413 -0.018325 -0.010805
0.214000 -0.023478 -0.025179 -0.030950
0.215000 0.001276 -0.037379 -0.054924
0.216000 0.030853 -0.027900 -0.068152
0.217000 0.058931 -0.042487 -0.109431
0.218000 0.062442 -0.047146 -0.130997
0.219000 0.060842 -0.067056 -0.153137
0.220000 0.106020 -0.057056 -0.170503
0.221000 0.126313 -0.049359 -0.185547
0.222000 0.096650 -0.054414 -0.173398
0.223000 0.084374 -0.056720 -0.159140
0.224000 0.066188 -0.061461 -0.142753
0.225000 0.073228 -0.040709 -0.116345
0.226000 0.029281 -0.061211 -0.086823
0.227000 -0.034996 -0.056813 -0.032456
0.228000 -0.076409 -0.042985 0.011571
0.229000 -0.077091 -0.034601 0.021200
0.230000 -0.042568 -0.021834 0.014609
0.231000 -0.065792 -0.032599 0.025655
0.232000 -0.085759 -0.061675 0.005955
0.233000 -0.095796 -0.078957 -0.009342
0.234000 -0.057068 -0.065750 -0.028027
0.235000 -0.022170 -0.081081 -0.072042
0.236000 0.015751 -0.072710 -0.104031
0.237000 0.078047 -0.039239 -0.144008
0.238000 0.135077 -0.016809 -0.171962
0.239000 0.142047 -0.037734 -0.194557
0.240000 0.137019 -0.054210 -0.189695
0.241000 0.123340 -0.071955 -0.205395
0.242000 0.119779 -0.047340 -0.183350
0.243000 0.099702 -0.041715 -0.154984
